seqnames	start	end	width	strand	gene_id	SYMBOL	ishyper	p.value
chr1	1567560	1570030	2471	+	8510	MMP23B	FALSE	0.00000000862084051988149
chr1	1571100	1655775	84676	-	984	CDK11B	FALSE	0.00000000862084051988149
chr1	1590988	1677438	86451	-	728661	SLC35E2B	FALSE	0.00000000862084051988149
chr1	1631378	1633247	1870	+	8511	MMP23A	FALSE	0.00000000862084051988149
chr1	1634170	1655791	21622	-	728642	CDK11A	FALSE	0.00000000862084051988149
chr1	1656277	1677438	21162	-	9906	SLC35E2	FALSE	0.00000000862084051988149
chr1	1682671	1711508	28838	-	65220	NADK	FALSE	0.00000000862084051988149
chr1	1716725	1822526	105802	-	2782	GNB1	FALSE	0.00000000862084051988149
chr1	1846266	1848733	2468	+	163688	CALML6	FALSE	0.00000000862084051988149
chr1	1849029	1850740	1712	-	339456	TMEM52	FALSE	0.00000000862084051988149
chr1	1884752	1935276	50525	-	85452	KIAA1751	FALSE	0.00000000862084051988149
chr1	1950768	1962192	11425	+	2563	GABRD	FALSE	0.00000000862084051988149
chr1	1981909	2116834	134926	+	5590	PRKCZ	FALSE	0.00000000862084051988149
chr1	2115899	2139172	23274	-	199990	C1orf86	FALSE	0.00000000862084051988149
chr1	2160134	2241652	81519	+	6497	SKI	FALSE	0.00000000862084051988149
chr1	2252696	2322993	70298	-	79906	MORN1	FALSE	0.00000000862084051988149
chr1	2281853	2284100	2248	-	100129534	LOC100129534	FALSE	0.00000000862084051988149
chr1	2323214	2336885	13672	+	11079	RER1	FALSE	0.00000000862084051988149
chr1	2336241	2344010	7770	-	5192	PEX10	FALSE	0.00000000862084051988149
chr1	2407754	2436969	29216	+	9651	PLCH2	FALSE	0.00000000862084051988149
chr1	2439975	2458035	18061	-	55229	PANK4	FALSE	0.00000000862084051988149
chr1	2460184	2461684	1501	-	388585	HES5	FALSE	0.00000000862084051988149
chr1	2481359	2484284	2926	-	115110	LOC115110	FALSE	0.00000000862084051988149
chr1	2486163	2488450	2288	-	100133445	LOC100133445	FALSE	0.00000000862084051988149
chr1	2487805	2495267	7463	+	8764	TNFRSF14	FALSE	0.00000000862084051988149
chr1	2517899	2522908	5010	+	127281	FAM213B	FALSE	0.00000000862084051988149
chr1	2522081	2564481	42401	-	79258	MMEL1	FALSE	0.00000000862084051988149
chr1	2572807	2706230	133424	-	100287898	TTC34	FALSE	0.00000000862084051988149
chr1	2938046	2939467	1422	+	140625	ACTRT2	FALSE	0.00000000862084051988149
chr1	2976181	2984289	8109	-	440556	LINC00982	FALSE	0.00000000862084051988149
chr1	2985742	3355185	369444	+	63976	PRDM16	FALSE	0.00000000862084051988149
chr1	3044539	3044599	61	+	100422968	MIR4251	FALSE	0.00000000862084051988149
chr1	48998527	50489626	1491100	-	84871	AGBL4	TRUE	0.0000000107760506498519
chr1	50513686	50667540	153855	+	1996	ELAVL4	TRUE	0.0000000107760506498519
chr1	50883223	50889119	5897	-	63950	DMRTA2	TRUE	0.0000000107760506498519
chr1	50906935	51425936	519002	-	11124	FAF1	TRUE	0.0000000107760506498519
chr1	51433608	51440309	6702	+	1031	CDKN2C	TRUE	0.0000000107760506498519
chr1	51567906	51613754	45849	+	284546	C1orf185	TRUE	0.0000000107760506498519
chr1	51701945	51739119	37175	+	26994	RNF11	TRUE	0.0000000107760506498519
chr1	51752930	51810785	57856	-	22996	TTC39A	TRUE	0.0000000107760506498519
chr1	116184574	116240845	56272	+	81839	VANGL1	FALSE	0.000000000538802532492594
chr1	116242626	116311426	68801	-	845	CASQ2	FALSE	0.000000000538802532492594
chr1	116378999	116383747	4749	-	4808	NHLH2	FALSE	0.000000000538802532492594
chr1	116519119	116612675	93557	+	55356	SLC22A15	FALSE	0.000000000538802532492594
chr1	116654376	116677861	23486	+	126868	MAB21L3	FALSE	0.000000000538802532492594
chr1	116915004	116947396	32393	+	476	ATP1A1	FALSE	0.000000000538802532492594
chr1	116935487	116961244	25758	-	84852	ATP1A1OS	FALSE	0.000000000538802532492594
chr1	117057156	117113715	56560	-	965	CD58	FALSE	0.000000000538802532492594
chr1	117117020	117210377	93358	-	3321	IGSF3	FALSE	0.000000000538802532492594
chr1	117214371	117214449	79	+	100302117	MIR320B1	FALSE	0.000000000538802532492594
chr1	117297086	117311851	14766	+	914	CD2	FALSE	0.000000000538802532492594
chr1	117452689	117532972	80284	+	5738	PTGFRN	FALSE	0.000000000538802532492594
chr1	117544372	117579173	34802	+	9398	CD101	FALSE	0.000000000538802532492594
chr1	117602949	117645491	42543	+	8458	TTF2	FALSE	0.000000000538802532492594
chr1	117637265	117637350	86	+	100126331	MIR942	FALSE	0.000000000538802532492594
chr1	117653677	117664411	10735	-	80263	TRIM45	FALSE	0.000000000538802532492594
chr1	117686209	117753582	67374	-	79679	VTCN1	FALSE	0.000000000538802532492594
chr1	117910085	118068320	158236	+	10905	MAN1A2	FALSE	0.000000000538802532492594
chr1	118148604	118171011	22408	+	54855	FAM46C	FALSE	0.000000000538802532492594
chr1	159259506	159278014	18509	+	2205	FCER1A	FALSE	0.0000000107760506498519
chr1	159283460	159284449	990	-	441911	OR10J3	FALSE	0.0000000107760506498519
chr1	159409512	159410600	1089	+	26476	OR10J1	FALSE	0.0000000107760506498519
chr1	159504868	159505797	930	-	127385	OR10J5	FALSE	0.0000000107760506498519
chr1	159557616	159558661	1046	+	325	APCS	FALSE	0.0000000107760506498519
chr1	159682079	159684379	2301	-	1401	CRP	FALSE	0.0000000107760506498519
chr1	159750759	159752333	1575	+	54935	DUSP23	FALSE	0.0000000107760506498519
chr1	159770301	159786047	15747	+	343413	FCRL6	FALSE	0.0000000107760506498519
chr1	159796479	159807282	10804	+	56833	SLAMF8	FALSE	0.0000000107760506498519
chr1	159804264	159825137	20874	-	284677	C1orf204	FALSE	0.0000000107760506498519
chr1	159824106	159832447	8342	-	391123	VSIG8	FALSE	0.0000000107760506498519
chr1	159842154	159869906	27753	-	25790	CCDC19	FALSE	0.0000000107760506498519
chr1	159887897	159895332	7436	-	8407	TAGLN2	FALSE	0.0000000107760506498519
chr1	159896829	159915386	18558	-	57549	IGSF9	FALSE	0.0000000107760506498519
chr1	159921282	159924044	2763	-	89886	SLAMF9	FALSE	0.0000000107760506498519
chr1	159931014	159948876	17863	+	100505633	LINC01133	FALSE	0.0000000107760506498519
chr1	159997462	160001783	4322	-	93183	PIGM	FALSE	0.0000000107760506498519
chr1	160007257	160040051	32795	-	3766	KCNJ10	FALSE	0.0000000107760506498519
chr1	160051360	160059212	7853	+	3765	KCNJ9	FALSE	0.0000000107760506498519
chr1	160061129	160068618	7490	-	93185	IGSF8	FALSE	0.0000000107760506498519
chr1	160085520	160113374	27855	+	477	ATP1A2	FALSE	0.0000000107760506498519
chr1	160121352	160156767	35416	+	480	ATP1A4	FALSE	0.0000000107760506498519
chr1	160160285	160171676	11392	+	844	CASQ1	FALSE	0.0000000107760506498519
chr1	160175125	160185162	10038	+	8682	PEA15	FALSE	0.0000000107760506498519
chr1	160185505	160254941	69437	-	50717	DCAF8	FALSE	0.0000000107760506498519
chr1	160246599	160254941	8343	-	5824	PEX19	FALSE	0.0000000107760506498519
chr1	160258377	160313354	54978	-	1314	COPA	FALSE	0.0000000107760506498519
chr1	160287055	160288260	1206	+	474338	SUMO1P3	FALSE	0.0000000107760506498519
chr1	160313063	160328742	15680	+	23385	NCSTN	FALSE	0.0000000107760506498519
chr1	160336861	160342638	5778	+	4807	NHLH1	FALSE	0.0000000107760506498519
chr1	160370231	160398468	28238	+	57216	VANGL2	FALSE	0.0000000107760506498519
chr1	160454820	160493052	38233	-	114836	SLAMF6	FALSE	0.0000000107760506498519
chr1	160510884	160549306	38423	-	8832	CD84	FALSE	0.0000000107760506498519
chr1	160579891	160617081	37191	-	6504	SLAMF1	FALSE	0.0000000107760506498519
chr1	160648536	160681641	33106	-	962	CD48	FALSE	0.0000000107760506498519
chr1	160709077	160724601	15525	+	57823	SLAMF7	FALSE	0.0000000107760506498519
chr1	160765864	160798045	32182	+	4063	LY9	FALSE	0.0000000107760506498519
chr1	160799950	160832692	32743	-	51744	CD244	FALSE	0.0000000107760506498519
chr1	160846330	160854960	8631	-	55600	ITLN1	FALSE	0.0000000107760506498519
chr1	160914816	160924589	9774	-	142683	ITLN2	FALSE	0.0000000107760506498519
chr1	160965001	161008774	43774	-	50848	F11R	FALSE	0.0000000107760506498519
chr1	161007422	161008774	1353	-	100131187	TSTD1	FALSE	0.0000000107760506498519
chr1	161009041	161015769	6729	-	7391	USF1	FALSE	0.0000000107760506498519
chr1	161016732	161039760	23029	-	257106	ARHGAP30	FALSE	0.0000000107760506498519
chr1	161040781	161059385	18605	-	81607	PVRL4	FALSE	0.0000000107760506498519
chr1	161068151	161070138	1988	+	126823	KLHDC9	FALSE	0.0000000107760506498519
chr1	161070346	161087866	17521	-	5202	PFDN2	FALSE	0.0000000107760506498519
chr1	161087862	161095235	7374	+	4817	NIT1	FALSE	0.0000000107760506498519
chr1	161090769	161102478	11710	-	9191	DEDD	FALSE	0.0000000107760506498519
chr1	161123534	161128646	5113	+	51506	UFC1	FALSE	0.0000000107760506498519
chr1	161129254	161135516	6263	+	27005	USP21	FALSE	0.0000000107760506498519
chr1	161136181	161147801	11621	+	5498	PPOX	FALSE	0.0000000107760506498519
chr1	161141100	161147758	6659	-	8703	B4GALT3	FALSE	0.0000000107760506498519
chr1	161159538	161168845	9308	-	9507	ADAMTS4	FALSE	0.0000000107760506498519
chr1	161169105	161184184	15080	+	4720	NDUFS2	FALSE	0.0000000107760506498519
chr1	161185087	161189038	3952	+	2207	FCER1G	FALSE	0.0000000107760506498519
chr1	161192083	161193418	1336	-	336	APOA2	FALSE	0.0000000107760506498519
chr1	161195833	161213089	17257	+	84134	TOMM40L	FALSE	0.0000000107760506498519
chr1	161196976	161197051	76	+	100847090	MIR5187	FALSE	0.0000000107760506498519
chr1	161199456	161208000	8545	-	9970	NR1I3	FALSE	0.0000000107760506498519
chr1	161228517	161255240	26724	+	654790	PCP4L1	FALSE	0.0000000107760506498519
chr1	169659806	169680843	21038	-	6402	SELL	TRUE	0.0000000107760506498519
chr1	169691781	169703220	11440	-	6401	SELE	TRUE	0.0000000107760506498519
chr1	169761670	169764061	2392	-	92342	METTL18	TRUE	0.0000000107760506498519
chr1	169822215	169863100	40886	-	57147	SCYL3	TRUE	0.0000000107760506498519
chr1	169890470	170043879	153410	-	22920	KIFAP3	TRUE	0.0000000107760506498519
chr1	170115188	170136923	21736	+	149281	METTL11B	TRUE	0.0000000107760506498519
chr1	170120519	170120603	85	-	100422839	MIR3119-1	TRUE	0.0000000107760506498519
chr1	170120519	170120603	85	+	100423010	MIR3119-2	TRUE	0.0000000107760506498519
chr1	170240546	170253349	12804	-	284688	LINC01142	TRUE	0.0000000107760506498519
chr1	170501263	170522974	21712	+	92344	GORAB	TRUE	0.0000000107760506498519
chr1	170633313	170708541	75229	+	5396	PRRX1	TRUE	0.0000000107760506498519
chr1	170904612	171033906	129295	+	80133	MROH9	TRUE	0.0000000107760506498519
chr1	171060018	171086959	26942	+	2328	FMO3	TRUE	0.0000000107760506498519
chr1	171070869	171070947	79	-	100302178	MIR1295A	TRUE	0.0000000107760506498519
chr1	171070880	171070939	60	+	100847009	MIR1295B	TRUE	0.0000000107760506498519
chr1	171106879	171130702	23824	+	388714	FMO6P	TRUE	0.0000000107760506498519
chr1	171154388	171181822	27435	+	2327	FMO2	TRUE	0.0000000107760506498519
chr1	171217633	171255113	37481	+	2326	FMO1	TRUE	0.0000000107760506498519
chr1	171283486	171311223	27738	+	2329	FMO4	TRUE	0.0000000107760506498519
chr1	171308035	171310463	2429	+	7151	TOP1P1	TRUE	0.0000000107760506498519
chr1	171454666	171562650	107985	+	23215	PRRC2C	TRUE	0.0000000107760506498519
chr1	171604557	171621823	17267	-	4653	MYOC	TRUE	0.0000000107760506498519
chr2	1792885	2335045	542161	-	23040	MYT1L	FALSE	0.00000000862084051988149
chr2	2323004	2330880	7877	+	730811	MYT1L-AS1	FALSE	0.00000000862084051988149
chr2	3192741	3381653	188913	-	7260	TSSC1	FALSE	0.00000000862084051988149
chr2	3383446	3488857	105412	+	51112	TRAPPC12	FALSE	0.00000000862084051988149
chr2	3501690	3523350	21661	-	55256	ADI1	FALSE	0.00000000862084051988149
chr2	3592691	3605940	13250	-	246243	RNASEH1	FALSE	0.00000000862084051988149
chr2	3605976	3609340	3365	+	100506054	RNASEH1-AS1	FALSE	0.00000000862084051988149
chr2	3622853	3628509	5657	+	6201	RPS7	FALSE	0.00000000862084051988149
chr2	3642422	3692234	49813	+	78989	COLEC11	FALSE	0.00000000862084051988149
chr2	3705786	3750260	44475	+	55821	ALLC	FALSE	0.00000000862084051988149
chr2	4005245	4021622	16378	-	100505964	AC107070.1	FALSE	0.00000000862084051988149
chr2	197063977	197457335	393359	-	57520	HECW2	FALSE	0.0000000107760506498519
chr2	197504356	197597530	93175	+	284992	CCDC150	FALSE	0.0000000107760506498519
chr2	197565359	197577736	12378	-	100130452	LOC100130452	FALSE	0.0000000107760506498519
chr2	197627756	197664492	36737	-	9330	GTF3C3	FALSE	0.0000000107760506498519
chr2	197669139	197675000	5862	-	401027	C2orf66	FALSE	0.0000000107760506498519
chr2	197697728	197792519	94792	-	80055	PGAP1	FALSE	0.0000000107760506498519
chr2	197831741	198175521	343781	-	91526	ANKRD44	FALSE	0.0000000107760506498519
chr2	198256698	198299771	43074	-	23451	SF3B1	FALSE	0.0000000107760506498519
chr2	198318231	198339851	21621	+	80219	COQ10B	FALSE	0.0000000107760506498519
chr2	198351308	198364998	13691	-	3329	HSPD1	FALSE	0.0000000107760506498519
chr2	198364721	198418423	53703	+	100529241	HSPE1-MOB4	FALSE	0.0000000107760506498519
chr2	198364721	198368187	3467	+	3336	HSPE1	FALSE	0.0000000107760506498519
chr2	198380295	198418423	38129	+	25843	MOB4	FALSE	0.0000000107760506498519
chr2	198435527	198540584	105058	-	130132	RFTN2	FALSE	0.0000000107760506498519
chr2	198570028	198573114	3087	+	92935	MARS2	FALSE	0.0000000107760506498519
chr2	198591603	198650938	59336	-	66037	BOLL	FALSE	0.0000000107760506498519
chr2	198669426	199014608	345183	+	5334	PLCL1	FALSE	0.0000000107760506498519
chr2	238232655	238322850	90196	-	1293	COL6A3	FALSE	0.0000000107760506498519
chr2	238395053	238463961	68909	+	79083	MLPH	FALSE	0.0000000107760506498519
chr2	238475217	238475818	602	+	51052	PRLH	FALSE	0.0000000107760506498519
chr2	238482965	238499769	16805	-	64284	RAB17	FALSE	0.0000000107760506498519
chr2	238536224	238690290	154067	+	9208	LRRFIP1	FALSE	0.0000000107760506498519
chr2	238707388	238751451	44064	+	375316	RBM44	FALSE	0.0000000107760506498519
chr2	238768187	238820755	52569	+	10267	RAMP1	FALSE	0.0000000107760506498519
chr2	238875587	239008054	132468	+	100533179	UBE2F-SCLY	FALSE	0.0000000107760506498519
chr2	238875587	238951423	75837	+	140739	UBE2F	FALSE	0.0000000107760506498519
chr2	238969565	239008054	38490	+	51540	SCLY	FALSE	0.0000000107760506498519
chr2	239008951	239041928	32978	+	339768	ESPNL	FALSE	0.0000000107760506498519
chr2	239047363	239061547	14185	+	377007	KLHL30	FALSE	0.0000000107760506498519
chr2	239079043	239112324	33282	-	80895	ILKAP	FALSE	0.0000000107760506498519
chr2	239133754	239140318	6565	-	151174	LOC151174	FALSE	0.0000000107760506498519
chr2	239140327	239142985	2659	+	643387	LOC643387	FALSE	0.0000000107760506498519
chr2	239146908	239148681	1774	-	55502	HES6	FALSE	0.0000000107760506498519
chr2	239152679	239198743	46065	-	8864	PER2	FALSE	0.0000000107760506498519
chr2	239229185	239309541	80357	+	26146	TRAF3IP1	FALSE	0.0000000107760506498519
chr2	239335626	239360891	25266	+	51665	ASB1	FALSE	0.0000000107760506498519
chr2	239419331	239464140	44810	-	151171	LINC01107	FALSE	0.0000000107760506498519
chr2	239756673	239832237	75565	+	117581	TWIST2	FALSE	0.0000000107760506498519
chr2	239840998	239847965	6968	-	401039	FLJ43879	FALSE	0.0000000107760506498519
chr2	239990513	239990610	98	-	100616397	MIR4440	FALSE	0.0000000107760506498519
chr2	240007523	240007622	100	-	100616493	MIR4441	FALSE	0.0000000107760506498519
chr2	240115027	240117153	2127	-	85009	MGC16025	FALSE	0.0000000107760506498519
chr2	240227157	240227240	84	+	100423043	MIR4269	FALSE	0.0000000107760506498519
chr2	240273419	240273499	81	-	100616360	MIR2467	FALSE	0.0000000107760506498519
chr3	10365707	10749716	384010	-	491	ATP2B2	FALSE	0.00000000862084051988149
chr3	10801169	10805877	4709	-	285370	LINC00606	FALSE	0.00000000862084051988149
chr3	10857917	10980146	122230	+	6538	SLC6A11	FALSE	0.00000000862084051988149
chr3	11034420	11080935	46516	+	6529	SLC6A1	FALSE	0.00000000862084051988149
chr3	11047784	11060910	13127	-	100874090	SLC6A1-AS1	FALSE	0.00000000862084051988149
chr3	11178779	11304939	126161	+	3269	HRH1	FALSE	0.00000000862084051988149
chr3	11314010	11599139	285130	+	10533	ATG7	FALSE	0.00000000862084051988149
chr3	11597544	11762220	164677	-	9686	VGLL4	FALSE	0.00000000862084051988149
chr3	11831919	11888352	56434	-	132001	TAMM41	FALSE	0.00000000862084051988149
chr3	12045862	12233532	187671	+	6854	SYN2	FALSE	0.00000000862084051988149
chr3	12194568	12200851	6284	-	7079	TIMP4	FALSE	0.00000000862084051988149
chr3	12328984	12475855	146872	+	5468	PPARG	FALSE	0.00000000862084051988149
chr3	12525931	12581122	55192	+	80746	TSEN2	FALSE	0.00000000862084051988149
chr3	183353411	183402304	48894	+	54800	KLHL24	FALSE	0.0000000107760506498519
chr3	183415606	183530413	114808	+	55689	YEATS2	FALSE	0.0000000107760506498519
chr3	183533664	183543393	9730	-	79929	MAP6D1	FALSE	0.0000000107760506498519
chr3	183547173	183602693	55521	-	55486	PARL	FALSE	0.0000000107760506498519
chr3	183637724	183735727	98004	-	10057	ABCC5	FALSE	0.0000000107760506498519
chr3	183724126	183729207	5082	+	100873982	ABCC5-AS1	FALSE	0.0000000107760506498519
chr3	183749332	183757157	7826	+	200909	HTR3D	FALSE	0.0000000107760506498519
chr3	183770835	183778461	7627	+	170572	HTR3C	FALSE	0.0000000107760506498519
chr3	183814852	183824783	9932	+	285242	HTR3E	FALSE	0.0000000107760506498519
chr3	183852810	183863099	10290	+	8893	EIF2B5	FALSE	0.0000000107760506498519
chr3	183873284	183891314	18031	+	1857	DVL3	FALSE	0.0000000107760506498519
chr3	183892634	183901879	9246	+	1173	AP2M1	FALSE	0.0000000107760506498519
chr3	183903863	183911795	7933	+	55324	ABCF3	FALSE	0.0000000107760506498519
chr3	183948317	183960117	11801	+	90113	VWA5B2	FALSE	0.0000000107760506498519
chr3	183959193	183959277	85	+	100187716	MIR1224	FALSE	0.0000000107760506498519
chr3	183960117	183967313	7197	-	10195	ALG3	FALSE	0.0000000107760506498519
chr3	183967445	184010819	43375	+	9718	ECE2	FALSE	0.0000000107760506498519
chr3	183977003	183979251	2249	-	94032	CAMK2N2	FALSE	0.0000000107760506498519
chr3	184017022	184026840	9819	+	5708	PSMD2	FALSE	0.0000000107760506498519
chr3	184032283	184053146	20864	+	1981	EIF4G1	FALSE	0.0000000107760506498519
chr3	184043484	184043559	76	+	692107	SNORD66	FALSE	0.0000000107760506498519
chr3	184053717	184064063	10347	+	131408	FAM131A	FALSE	0.0000000107760506498519
chr3	184063973	184079439	15467	-	1181	CLCN2	FALSE	0.0000000107760506498519
chr3	184081194	184086363	5170	+	5437	POLR2H	FALSE	0.0000000107760506498519
chr3	184089773	184095932	6160	-	7066	THPO	FALSE	0.0000000107760506498519
chr3	184097861	184107617	9757	+	8646	CHRD	FALSE	0.0000000107760506498519
chr3	184279587	184300196	20610	+	2049	EPHB3	FALSE	0.0000000107760506498519
chr3	184428155	184429836	1682	-	64110	MAGEF1	FALSE	0.0000000107760506498519
chr3	184529931	184770402	240472	+	23355	VPS8	FALSE	0.0000000107760506498519
chr3	184795838	184870802	74965	-	285382	C3orf70	FALSE	0.0000000107760506498519
chr3	184880689	184909743	29055	+	339926	EHHADH-AS1	FALSE	0.0000000107760506498519
chr3	184908412	184971886	63475	-	1962	EHHADH	FALSE	0.0000000107760506498519
chr3	185000729	185206882	206154	+	9175	MAP3K13	FALSE	0.0000000107760506498519
chr3	185207389	185216845	9457	-	90407	TMEM41A	FALSE	0.0000000107760506498519
chr3	185225570	185270369	44800	-	200879	LIPH	FALSE	0.0000000107760506498519
chr4	13369347	13485989	116643	-	9364	RAB28	TRUE	0.0000000107760506498519
chr4	13527943	13533041	5099	-	285547	LINC01097	TRUE	0.0000000107760506498519
chr4	13542454	13546114	3661	-	579	NKX3-2	TRUE	0.0000000107760506498519
chr4	13547700	13549448	1749	-	285548	LINC01096	TRUE	0.0000000107760506498519
chr4	13570366	13629328	58963	-	259282	BOD1L1	TRUE	0.0000000107760506498519
chr4	13629489	13629581	93	+	100847023	MIR5091	TRUE	0.0000000107760506498519
chr4	14113592	14141676	28085	+	152742	LINC01085	TRUE	0.0000000107760506498519
chr4	40812044	41216635	404592	-	323	APBB2	TRUE	0.00000000862084051988149
chr4	41222091	41258744	36654	-	101410542	UCHL1-AS1	TRUE	0.00000000862084051988149
chr4	41258898	41270446	11549	+	7345	UCHL1	TRUE	0.00000000862084051988149
chr4	41362804	41702061	339258	+	22998	LIMCH1	TRUE	0.00000000862084051988149
chr4	41746099	41750987	4889	-	8929	PHOX2B	TRUE	0.00000000862084051988149
chr4	41937137	41962824	25688	+	55161	TMEM33	TRUE	0.00000000862084051988149
chr4	41983713	41988484	4772	+	285429	DCAF4L1	TRUE	0.00000000862084051988149
chr4	41992523	42089551	97029	+	10463	SLC30A9	TRUE	0.00000000862084051988149
chr4	42112870	42154895	42026	-	389206	BEND4	TRUE	0.00000000862084051988149
chr4	42399856	42404504	4649	+	152573	SHISA3	TRUE	0.00000000862084051988149
chr4	42410392	42659122	248731	-	10396	ATP8A1	TRUE	0.00000000862084051988149
chr4	53739151	54232242	493092	-	152579	SCFD2	TRUE	0.0000000107760506498519
chr4	54243820	55164412	920593	+	5156	PDGFRA	TRUE	0.0000000107760506498519
chr4	54243820	54326103	82284	+	81608	FIP1L1	TRUE	0.0000000107760506498519
chr4	54326437	54518682	192246	-	84708	LNX1	TRUE	0.0000000107760506498519
chr4	54366244	54389443	23200	+	100873939	LNX1-AS1	TRUE	0.0000000107760506498519
chr4	54459123	54471548	12426	+	100873955	LNX1-AS2	TRUE	0.0000000107760506498519
chr4	54851666	54853449	1784	-	402176	RPL21P44	TRUE	0.0000000107760506498519
chr4	54875958	54930815	54858	-	26511	CHIC2	TRUE	0.0000000107760506498519
chr4	54966248	54968122	1875	+	170825	GSX2	TRUE	0.0000000107760506498519
chr4	55524095	55606881	82787	+	3815	KIT	TRUE	0.0000000107760506498519
chr4	78978724	79465423	486700	+	80144	FRAS1	FALSE	0.00000000862084051988149
chr4	79472742	79531605	58864	+	306	ANXA3	FALSE	0.00000000862084051988149
chr4	79567148	79605655	38508	+	100505702	LINC01094	FALSE	0.00000000862084051988149
chr4	79697532	79833341	135810	+	55589	BMP2K	FALSE	0.00000000862084051988149
chr4	79808284	79860582	52299	-	152559	PAQR3	FALSE	0.00000000862084051988149
chr4	79892902	80229953	337052	+	100505875	LINC01088	FALSE	0.00000000862084051988149
chr4	80238272	80247171	8900	-	84779	NAA11	FALSE	0.00000000862084051988149
chr4	80327507	80329372	1866	-	2712	GK2	FALSE	0.00000000862084051988149
chr4	80413747	80497614	83868	+	100506035	LINC00989	FALSE	0.00000000862084051988149
chr4	80748625	80784401	35777	+	118425	PCAT4	FALSE	0.00000000862084051988149
chr4	84382094	84406290	24197	-	84142	FAM175A	TRUE	0.0000000107760506498519
chr4	84457067	84527027	69961	+	84803	AGPAT9	TRUE	0.0000000107760506498519
chr4	85414436	85419387	4952	-	4825	NKX6-1	TRUE	0.0000000107760506498519
chr4	85504057	85572493	68437	+	1040	CDS1	TRUE	0.0000000107760506498519
chr4	85590693	85887544	296852	-	23001	WDFY3	TRUE	0.0000000107760506498519
chr4	85887971	85928168	40198	+	404201	WDFY3-AS2	TRUE	0.0000000107760506498519
chr4	86396284	86923823	527540	+	83478	ARHGAP24	TRUE	0.0000000107760506498519
chr4	186506598	186877870	371273	-	8470	SORBS2	FALSE	0.00000000862084051988149
chr4	186990309	187006252	15944	+	7098	TLR3	FALSE	0.00000000862084051988149
chr4	187065215	187093817	28603	+	25854	FAM149A	FALSE	0.00000000862084051988149
chr4	187110186	187112644	2459	-	651430	FLJ38576	FALSE	0.00000000862084051988149
chr4	187112674	187134617	21944	+	285440	CYP4V2	FALSE	0.00000000862084051988149
chr4	187148672	187179625	30954	+	3818	KLKB1	FALSE	0.00000000862084051988149
chr4	187187118	187210835	23718	+	2160	F11	FALSE	0.00000000862084051988149
